id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0393,"['physics_text_128_6c25d79477', 'physics_text_128_6e948cc541', 'physics_text_127_9acf07b70c', 'physics_text_128_845b63308d', 'physics_text_130_de845f208c', 'physics_marginalia_128_34b55ae3a0', 'physics_text_129_a75080efd4', 'physics_text_129_cbb36574ee', 'physics_figure_130_027c40c650', 'physics_text_129_4c9186d9ff']","['physics_text_128_6c25d79477', 'physics_text_128_6e948cc541', 'physics_text_127_9acf07b70c', 'physics_text_128_845b63308d', 'physics_text_130_de845f208c']",,physics,11,7,Gravitation,What is Law of areas? Explain in the context of Gravitation.,definition,basic,"['Law of areas', 'Gravitation']",physics_text_127_9acf07b70c,['physics_text_127_9acf07b70c'],"2. **Law of areas** : The line that joins any planet
to the sun sweeps equal areas in equal
intervals of time (Fig. 7.2). This law comes from
the observations that planets appear to move
slower when they are farther from the sun
than when they are nearer.",generated_from_key_terms,True,True,True,True,0.3333333333333333
q_0012,"['physics_exercises_45_34b6aef6a9', 'physics_text_26_36d68cb15c', 'maths_text_629_9afbbde735', 'physics_text_27_238bb47c8e', 'physics_text_7_b127b89c15', 'physics_text_70_643b675837', 'physics_text_27_85b4fe0675', 'physics_text_100_60c65e9c33', 'maths_text_623_6f8b43bff4', 'physics_text_310_fb6df33236']","['physics_exercises_45_34b6aef6a9', 'physics_text_26_36d68cb15c', 'maths_text_629_9afbbde735', 'physics_text_27_238bb47c8e', 'physics_text_7_b127b89c15']",,physics,11,3,Motion in a Plane,"State with reasons, whether the following algebraic operations with scalar and vector
physical quantities are meaningful:
(a) adding any two scalars, (b) adding a scalar to a vector of the same dimensions,
(c) multiplying any vector by any scalar, (d) multiplying any two scalars, (e) adding any
two vectors, (f) adding a component of a vector to the same vector.",factual,basic,['Motion in a Plane'],physics_exercises_45_34b6aef6a9,"['physics_exercises_45_34b6aef6a9', 'physics_marginalia_46_2f9e43bfc4', 'physics_exercises_46_334d59dafe']",The equations developed in this chapter for motion in a plane can be easily extended to the case of three dimensions.,ncert_exercise,True,True,True,True,1.0
q_0472,"['maths_text_126_31bf8695e3', 'maths_summary_133_e0a6c902c5', 'maths_text_125_3073f4fcc6', 'maths_text_125_49b966957c', 'maths_text_125_142483cb65', 'maths_summary_132_20d777457a', 'maths_summary_133_7f8af30ccd', 'maths_text_127_e09b4b54b1', 'maths_text_127_20a88107df', 'maths_text_130_558ecfdbf0']","['maths_text_126_31bf8695e3', 'maths_summary_133_e0a6c902c5', 'maths_text_125_3073f4fcc6', 'maths_text_125_49b966957c', 'maths_text_125_142483cb65']",,maths,11,7,Binomial Theorem,What is Meru Prastara? Explain in the context of Binomial Theorem.,definition,basic,"['Meru Prastara', 'Binomial Theorem']",maths_text_126_31bf8695e3,['maths_text_126_31bf8695e3'],"## Pascal's Triangle
The structure given in Fig 7.2 looks like a triangle with 1 at the top vertex and running down the two slanting sides. This array of numbers is known as *Pascal's triangle*, after the name of French mathematician Blaise Pascal. It is also known as *Meru Prastara* by Pingla.",generated_from_key_terms,True,True,True,True,1.0
q_0365,"['biology_exercises_437_6cf85d56ee', 'biology_text_409_3b9208751e', 'biology_summary_437_d5d6b6ba8f', 'biology_text_272_52542d16d9', 'biology_text_156_9898f8a718', 'biology_text_176_bd015a2264', 'biology_summary_437_4ee38ce920', 'biology_summary_34_712f55ba60', 'chemistry_text_362_a6125f3ebc', 'biology_exercises_438_26e7b2d2dd']","['biology_exercises_437_6cf85d56ee', 'biology_text_409_3b9208751e', 'biology_summary_437_d5d6b6ba8f', 'biology_text_272_52542d16d9', 'biology_text_156_9898f8a718']",,biology,12,10,Biotechnology and Its Applications,What is the major advantage of producing plants by micropropagation?,definition,basic,['Biotechnology and Its Applications'],biology_exercises_437_6cf85d56ee,"['biology_exercises_437_6cf85d56ee', 'biology_exercises_438_575ab67958', 'biology_exercises_438_26e7b2d2dd']","Let us now learn how human beings have used
biotechnology to improve the quality of human life,
especially in the field of food production and health.",ncert_exercise,True,True,True,True,1.0
q_0308,"['biology_exercises_178_1a5b02bc67', 'biology_summary_177_068b4c852d', 'biology_text_166_e9985a4a3c', 'biology_text_165_68c05b5908', 'biology_text_167_8a6e112da5', 'biology_text_177_dbed7d231f', 'biology_text_177_83bf186bd1', 'biology_summary_68_679ebb5b00', 'biology_text_266_a7fc9322bf', 'biology_text_170_78984446c4']","['biology_exercises_178_1a5b02bc67', 'biology_summary_177_068b4c852d', 'biology_text_166_e9985a4a3c', 'biology_text_165_68c05b5908', 'biology_text_167_8a6e112da5']",,biology,11,13,Plant Growth and Development,Why is not any one parameter good enough to demonstrate growth throughout the life of a flowering plant?,reasoning,intermediate,['Plant Growth and Development'],biology_exercises_178_1a5b02bc67,"['biology_exercises_178_1a5b02bc67', 'biology_exercises_179_9452b86a6f', 'biology_exercises_180_7760a6dcc8']","In this chapter, you shall also study some of the factors which govern and control these developmental processes. These factors are both intrinsic (internal) and extrinsic (external) to the plant.",ncert_exercise,True,True,True,True,1.0
q_0024,"['physics_text_101_087c6d5c2a', 'physics_text_101_08d37f118c', 'maths_text_641_2ff6d44f72', 'physics_exercises_124_f087694f7b', 'physics_text_29_af1369bb49', 'physics_text_28_f23f01d62b', 'maths_text_395_8523deedee', 'maths_text_567_a1f844ce5b', 'physics_text_28_cbc0d79ffd', 'maths_exercises_169_9729e1034d']","['physics_text_101_087c6d5c2a', 'physics_text_101_08d37f118c', 'maths_text_641_2ff6d44f72', 'physics_exercises_124_f087694f7b', 'physics_text_29_af1369bb49']",,physics,11,6,Systems of Particles and Rotational Motion,Show that the area of the triangle contained between the vectors **a** and **b** is one half of the magnitude of **a** × **b**.,conceptual,advanced,"['a', 'b', 'a']",physics_exercises_124_f087694f7b,"['physics_exercises_124_f087694f7b', 'physics_exercises_124_f1926980a0', 'physics_exercises_125_d36e9a9630']",Any real body which we encounter in daily life has a finite size. In dealing with the motion of extended bodies (bodies of finite size) often the idealised model of a particle is inadequate. In this chapter we shall try to go beyond this inadequacy. We shall attempt to build an understanding of the ,ncert_exercise,True,True,True,True,0.25
q_0014,"['physics_exercises_67_1524082829', 'physics_exercises_68_bfeb9c96bb', 'physics_exercises_69_02493548ed', 'physics_text_76_ac5ad09594', 'physics_exercises_23_4323901106', 'physics_text_54_7505dccd2f', 'physics_exercises_68_09d7b93c4c', 'physics_text_64_71bb6f0ff3', 'physics_text_60_700ff8c8b8', 'physics_exercises_90_d24672c2a9']","['physics_exercises_67_1524082829', 'physics_exercises_68_bfeb9c96bb', 'physics_exercises_69_02493548ed', 'physics_text_76_ac5ad09594', 'physics_exercises_23_4323901106']",,physics,11,4,Laws of Motion,"A pebble of mass 0.05 kg is thrown vertically upwards. Give the direction and magnitude of the net force on the pebble,
(a) during its upward motion,
(b) during its downward motion,
(c) at the highest point where it is momentarily at rest. Do your answers change if the pebble was thrown at an angle of 45° with the horizontal direction?
Ignore air resistance.",numerical,intermediate,['Laws of Motion'],physics_exercises_67_1524082829,"['physics_exercises_67_1524082829', 'physics_exercises_68_bfeb9c96bb', 'physics_exercises_68_09d7b93c4c']","Let us first guess the answer based on our common
experience. To move a football at rest, someone must kick it.
To throw a stone upwards, one has to give it an upward
push. A breeze causes the branches of a tree to swing; a
strong wind can even move heavy objects. A boat moves in a
flowing river wit",ncert_exercise,True,True,True,True,1.0
q_0379,"['biology_exercises_478_efc2067cef', 'biology_text_471_4d137f0533', 'biology_summary_477_daf4f32b87', 'biology_figure_471_762d0e1632', 'biology_text_127_6c6ca8ab3b', 'maths_text_152_9f2e72b429', 'maths_exercises_157_91f3e44351', 'physics_text_16_317e2e976c', 'maths_text_152_44b96c8f4a', 'maths_text_153_6c3fbb2a29']","['biology_exercises_478_efc2067cef', 'biology_text_471_4d137f0533', 'biology_summary_477_daf4f32b87', 'biology_figure_471_762d0e1632', 'biology_text_127_6c6ca8ab3b']",,biology,12,13,Biodiversity and Conservation,What is the significance of the slope of regression in a species – area relationship?,definition,basic,['Biodiversity and Conservation'],biology_exercises_477_0acf1e7206,"['biology_exercises_477_0acf1e7206', 'biology_exercises_478_efc2067cef', 'biology_exercises_479_a53ac17af5']","BIODIVERSITY AND CONSERVATION

combined diversity at all the levels of biological organisation.
The most important of them are-

(i) **Genetic diversity**: A single species might show high diversity at the genetic level over its distributional range. The genetic variation shown by the medicinal plan",ncert_exercise,False,True,False,True,1.0
q_0506,"['maths_text_670_c2d9957349', 'maths_text_668_29f9581f61', 'maths_text_668_c2c664fbff', 'maths_text_671_e2891737de', 'maths_summary_678_9520e40d1b', 'maths_text_670_a4ceda6ba1', 'maths_text_670_eb9021b9b8', 'maths_text_677_644a4478bc', 'maths_summary_678_0797416afe', 'maths_summary_679_24b9848957']","['maths_text_670_c2d9957349', 'maths_text_668_29f9581f61', 'maths_text_668_c2c664fbff', 'maths_text_671_e2891737de', 'maths_summary_678_9520e40d1b']",,maths,12,12,Linear Programming,What is optimisation problems? Explain in the context of Linear Programming.,definition,basic,"['optimisation problems', 'Linear Programming']",maths_text_668_29f9581f61,['maths_text_668_29f9581f61'],"Such type of problems which seek to maximise (or, minimise) profit (or, cost) form a general class of problems called **optimisation problems**. Thus, an optimisation problem may involve finding maximum profit, minimum cost, or minimum use of resources etc.",generated_from_key_terms,True,True,True,True,0.5
q_0208,"['maths_exercises_269_869a00cd81', 'maths_exercises_269_b1428612f5', 'maths_text_271_a78ea7503c', 'maths_text_271_5e3101bd54', 'maths_exercises_281_1ddf26c475', 'maths_exercises_269_44f246c090', 'maths_table_265_bdee8c7d6e', 'maths_text_260_f8020e1d46', 'maths_text_262_e78f6ee891', 'maths_exercises_269_e99329e646']","['maths_exercises_269_869a00cd81', 'maths_exercises_269_b1428612f5', 'maths_text_271_a78ea7503c', 'maths_text_271_5e3101bd54', 'maths_exercises_281_1ddf26c475']",,maths,11,13,Statistics,"36, 72, 46, 42, 60, 45, 53, 46, 51, 49
Find the mean deviation about the mean for the data in Exercises 5 and 6.",conceptual,intermediate,['Statistics'],maths_exercises_269_b1428612f5,"['maths_exercises_269_b1428612f5', 'maths_exercises_269_869a00cd81', 'maths_exercises_269_44f246c090']","d or how much they are

Consider now the runs scored by two batsmen in their last ten matches as follows:",ncert_exercise,True,True,True,True,1.0
q_0185,"['maths_exercises_137_3816ccd654', 'maths_text_136_420846897b', 'maths_text_140_f446a1c2bc', 'maths_exercises_283_38f1b05f63', 'maths_text_245_973cba7500', 'maths_text_106_3efda3a6b0', 'maths_exercises_138_359e56c166', 'maths_text_116_57f5ed68bc', 'maths_text_137_83158445cd', 'maths_text_278_ffe90c4d13']","['maths_exercises_137_3816ccd654', 'maths_text_136_420846897b', 'maths_text_140_f446a1c2bc', 'maths_exercises_283_38f1b05f63', 'maths_text_245_973cba7500']",,maths,11,8,Sequences and Series,$a_n = \frac{n}{n+1}$,conceptual,intermediate,['Sequences and Series'],maths_exercises_137_e47e628173,"['maths_exercises_137_e47e628173', 'maths_exercises_137_3816ccd654', 'maths_exercises_137_de35d9008b']","## 8.2 Sequences
Let us consider the following examples:

Assume that there is a generation gap of 30 years, we are asked to find the number of ancestors, i.e., parents, grandparents, great grandparents, etc. that a person might have over 300 years.",ncert_exercise,False,True,False,True,1.0
q_0163,"['maths_text_694_a63e0cf906', 'maths_text_18_28d3cedbd5', 'maths_exercises_26_43274a6101', 'maths_text_140_e41489ef35', 'maths_exercises_144_341f8ed44c', 'maths_text_684_6608070ba1', 'maths_text_15_43995418a6', 'maths_exercises_106_c728321553', 'maths_exercises_146_0037381028', 'maths_text_13_bd7f345986']","['maths_text_694_a63e0cf906', 'maths_text_18_28d3cedbd5', 'maths_exercises_26_43274a6101', 'maths_text_140_e41489ef35', 'maths_exercises_144_341f8ed44c']",,maths,11,2,Relations and Functions,"If G = {7, 8} and H = {5, 4, 2}, find G × H and H × G.",conceptual,intermediate,['Relations and Functions'],maths_exercises_26_43274a6101,"['maths_exercises_26_43274a6101', 'maths_exercises_27_6a407fbe7f', 'maths_exercises_27_868a63cc12']","where b, c and s represent a particular bag, coat and shirt, respectively.
How many pairs of coloured objects can be made from these two sets?
Proceeding in a very orderly manner, we can see that there will be 6
distinct pairs as given below:",ncert_exercise,True,True,True,True,0.3333333333333333
q_0231,"['maths_exercises_428_1088e75a78', 'maths_exercises_429_f5c8262edc', 'maths_exercises_430_a2635da836', 'maths_text_423_5ba722522f', 'maths_text_418_3035557d72', 'maths_exercises_429_c171f073cc', 'maths_text_420_3dc742ab82', 'maths_exercises_434_ee9c3205fc', 'maths_text_427_ebb51af13b', 'maths_text_418_de81cea54a']","['maths_exercises_428_1088e75a78', 'maths_exercises_429_f5c8262edc', 'maths_exercises_430_a2635da836', 'maths_text_423_5ba722522f', 'maths_text_418_3035557d72']",,maths,12,5,Continuity and Differentiability,"Examine the following functions for continuity.
   (a) f(x) = x - 5
   (b) f(x) = 1/(x - 5), x ≠ 5
   (c) f(x) = (x² - 25)/(x + 5), x ≠ -5
   (d) f(x) = |x - 5|",conceptual,intermediate,['Continuity and Differentiability'],maths_exercises_428_1088e75a78,"['maths_exercises_428_1088e75a78', 'maths_exercises_428_e66d255642', 'maths_exercises_428_fa32f078b1']","5.2 Continuity

Sir Isaac Newton
(1642-1727)

We start the section with two informal examples to get a feel of continuity. Consider the function",ncert_exercise,True,True,True,True,1.0
q_0509,"['maths_text_299_a13c47f98a', 'maths_text_682_e1530dab3f', 'maths_text_297_acee744ea0', 'maths_text_686_456c1cc7ca', 'maths_text_288_1396691c53', 'maths_text_295_f7d0bab3c8', 'maths_text_680_07abff41b4', 'maths_text_295_fb05f0fdd1', 'maths_text_296_63f33f47c0', 'maths_exercises_706_7d58cae639']","['maths_text_299_a13c47f98a', 'maths_text_682_e1530dab3f', 'maths_text_297_acee744ea0', 'maths_text_686_456c1cc7ca', 'maths_text_288_1396691c53']",,maths,12,13,Probability,What is Definition 1? Explain in the context of Probability.,definition,basic,"['Definition 1', 'Probability']",maths_text_682_e1530dab3f,['maths_text_682_e1530dab3f'],"Note that (1) is valid only when P(F) ≠ 0 i.e., F ≠ ∅ (Why?)

Thus, we can define the conditional probability as follows :
**Definition 1** If E and F are two events associated with the same sample space of a random experiment, the conditional probability of the event E given that F has occurred, i.",generated_from_key_terms,True,True,True,True,0.5
q_0054,"['physics_exercises_476_ba92467977', 'physics_text_456_dd9bcfdd48', 'physics_points_to_ponder_474_d0f916cc75', 'physics_text_456_ea3a36a6ed', 'physics_text_456_48b7d8a368', 'physics_text_456_c49fef415f', 'physics_text_459_5068775246', 'physics_text_466_bb266f3fff', 'physics_text_455_f0677750fc', 'physics_figure_455_b23d9282df']","['physics_exercises_476_ba92467977', 'physics_text_456_dd9bcfdd48', 'physics_points_to_ponder_474_d0f916cc75', 'physics_text_456_ea3a36a6ed', 'physics_text_456_48b7d8a368']",,physics,12,7,Alternating Current,"(a) The peak voltage of an ac supply is 300 V. What is the rms voltage?
(b) The rms value of current in an ac circuit is 10 A. What is the
peak current?",numerical,basic,['Alternating Current'],physics_exercises_476_ba92467977,"['physics_exercises_476_ba92467977', 'physics_exercises_476_315f7b89d6']","## 7.2 AC VOLTAGE APPLIED TO A RESISTOR

Figure 7.1 shows a resistor connected to a source ε of ac voltage. The symbol for an ac source in a circuit diagram is ~. We consider a source which produces sinusoidally varying potential difference across its terminals. Let this potential difference, also c",ncert_exercise,True,True,True,True,1.0
