id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0012,"['physics_exercises_45_34b6aef6a9', 'physics_text_70_643b675837', 'physics_text_100_60c65e9c33', 'physics_marginalia_28_eed4a0fb34', 'physics_text_29_36a5eea857', 'physics_text_26_36d68cb15c', 'maths_text_623_1d71e3b99a', 'maths_text_623_6f8b43bff4', 'physics_text_29_e491405139', 'maths_text_629_2c734270f5']","['physics_exercises_45_34b6aef6a9', 'physics_text_70_643b675837', 'physics_text_100_60c65e9c33', 'physics_marginalia_28_eed4a0fb34', 'physics_text_29_36a5eea857']",,physics,11,3,Motion in a Plane,"State with reasons, whether the following algebraic operations with scalar and vector
physical quantities are meaningful:
(a) adding any two scalars, (b) adding a scalar to a vector of the same dimensions,
(c) multiplying any vector by any scalar, (d) multiplying any two scalars, (e) adding any
two vectors, (f) adding a component of a vector to the same vector.",factual,basic,['Motion in a Plane'],physics_exercises_45_34b6aef6a9,"['physics_exercises_45_34b6aef6a9', 'physics_marginalia_46_2f9e43bfc4', 'physics_exercises_46_334d59dafe']",The equations developed in this chapter for motion in a plane can be easily extended to the case of three dimensions.,ncert_exercise,True,True,True,True,1.0
q_0472,"['maths_text_126_31bf8695e3', 'maths_summary_133_e0a6c902c5', 'maths_exercises_132_0d815ff0b8', 'maths_text_128_f1c9c191be', 'maths_exercises_131_df8cc969be', 'maths_exercises_132_7e94a2eef2', 'maths_text_128_fae406ac36', 'maths_text_128_4a540a1f56', 'maths_text_128_261e7e3bb9', 'maths_text_130_86d591f1af']","['maths_text_126_31bf8695e3', 'maths_summary_133_e0a6c902c5', 'maths_exercises_132_0d815ff0b8', 'maths_text_128_f1c9c191be', 'maths_exercises_131_df8cc969be']",,maths,11,7,Binomial Theorem,What is Meru Prastara? Explain in the context of Binomial Theorem.,definition,basic,"['Meru Prastara', 'Binomial Theorem']",maths_text_126_31bf8695e3,['maths_text_126_31bf8695e3'],"## Pascal's Triangle
The structure given in Fig 7.2 looks like a triangle with 1 at the top vertex and running down the two slanting sides. This array of numbers is known as *Pascal's triangle*, after the name of French mathematician Blaise Pascal. It is also known as *Meru Prastara* by Pingla.",generated_from_key_terms,True,True,True,True,1.0
q_0365,"['biology_exercises_437_6cf85d56ee', 'biology_exercises_252_e3ab35ae0b', 'physics_text_538_76f0827ca0', 'maths_text_193_533c61bd19', 'biology_text_409_3b9208751e', 'chemistry_text_577_eb8e23ff9e', 'biology_exercises_54_8aab2a2218', 'biology_text_144_38c02858e4', 'maths_text_186_40b927e81f', 'maths_exercises_306_2b6d00c71f']","['biology_exercises_437_6cf85d56ee', 'biology_exercises_252_e3ab35ae0b', 'physics_text_538_76f0827ca0', 'maths_text_193_533c61bd19', 'biology_text_409_3b9208751e']",,biology,12,10,Biotechnology and Its Applications,What is the major advantage of producing plants by micropropagation?,definition,basic,['Biotechnology and Its Applications'],biology_exercises_437_6cf85d56ee,"['biology_exercises_437_6cf85d56ee', 'biology_exercises_438_575ab67958', 'biology_exercises_438_26e7b2d2dd']","Let us now learn how human beings have used
biotechnology to improve the quality of human life,
especially in the field of food production and health.",ncert_exercise,True,True,True,True,1.0
q_0308,"['biology_exercises_178_1a5b02bc67', 'biology_text_173_4ffd1c593a', 'biology_text_177_dbed7d231f', 'biology_text_170_78984446c4', 'biology_text_177_83bf186bd1', 'biology_text_166_e9985a4a3c', 'biology_text_177_faf7004c6c', 'biology_text_165_17516e2d6c', 'biology_text_166_733c993114', 'biology_text_170_2047ee976b']","['biology_exercises_178_1a5b02bc67', 'biology_text_173_4ffd1c593a', 'biology_text_177_dbed7d231f', 'biology_text_170_78984446c4', 'biology_text_177_83bf186bd1']",,biology,11,13,Plant Growth and Development,Why is not any one parameter good enough to demonstrate growth throughout the life of a flowering plant?,reasoning,intermediate,['Plant Growth and Development'],biology_exercises_178_1a5b02bc67,"['biology_exercises_178_1a5b02bc67', 'biology_exercises_179_9452b86a6f', 'biology_exercises_180_7760a6dcc8']","In this chapter, you shall also study some of the factors which govern and control these developmental processes. These factors are both intrinsic (internal) and extrinsic (external) to the plant.",ncert_exercise,True,True,True,True,1.0
q_0024,"['physics_exercises_124_f087694f7b', 'physics_text_362_1cb1d242cb', 'physics_text_40_b8227e2fe4', 'maths_text_395_8523deedee', 'physics_text_16_317e2e976c', 'maths_exercises_169_9729e1034d', 'maths_text_641_2ff6d44f72', 'physics_text_27_85b4fe0675', 'maths_text_639_9807350858', 'maths_text_394_ade52791f3']","['physics_exercises_124_f087694f7b', 'physics_text_362_1cb1d242cb', 'physics_text_40_b8227e2fe4', 'maths_text_395_8523deedee', 'physics_text_16_317e2e976c']",,physics,11,6,Systems of Particles and Rotational Motion,Show that the area of the triangle contained between the vectors **a** and **b** is one half of the magnitude of **a** × **b**.,conceptual,advanced,"['a', 'b', 'a']",physics_exercises_124_f087694f7b,"['physics_exercises_124_f087694f7b', 'physics_exercises_124_f1926980a0', 'physics_exercises_125_d36e9a9630']",Any real body which we encounter in daily life has a finite size. In dealing with the motion of extended bodies (bodies of finite size) often the idealised model of a particle is inadequate. In this chapter we shall try to go beyond this inadequacy. We shall attempt to build an understanding of the ,ncert_exercise,True,True,True,True,1.0
q_0014,"['physics_exercises_67_1524082829', 'physics_exercises_23_4323901106', 'physics_points_to_ponder_66_aa89e0244a', 'physics_figure_57_189ce7ec1a', 'physics_text_39_10f344525a', 'physics_text_39_4eb8a3ddec', 'physics_points_to_ponder_22_666b2b3699', 'physics_text_17_51f7f33b96', 'physics_text_50_590338af8d', 'physics_figure_78_3bcbdc92f4']","['physics_exercises_67_1524082829', 'physics_exercises_23_4323901106', 'physics_points_to_ponder_66_aa89e0244a', 'physics_figure_57_189ce7ec1a', 'physics_text_39_10f344525a']",,physics,11,4,Laws of Motion,"A pebble of mass 0.05 kg is thrown vertically upwards. Give the direction and magnitude of the net force on the pebble,
(a) during its upward motion,
(b) during its downward motion,
(c) at the highest point where it is momentarily at rest. Do your answers change if the pebble was thrown at an angle of 45° with the horizontal direction?
Ignore air resistance.",numerical,intermediate,['Laws of Motion'],physics_exercises_67_1524082829,"['physics_exercises_67_1524082829', 'physics_exercises_68_bfeb9c96bb', 'physics_exercises_68_09d7b93c4c']","Let us first guess the answer based on our common
experience. To move a football at rest, someone must kick it.
To throw a stone upwards, one has to give it an upward
push. A breeze causes the branches of a tree to swing; a
strong wind can even move heavy objects. A boat moves in a
flowing river wit",ncert_exercise,True,True,True,True,1.0
q_0379,"['biology_exercises_478_efc2067cef', 'biology_text_471_4d137f0533', 'biology_summary_477_daf4f32b87', 'biology_figure_471_762d0e1632', 'biology_text_471_484d709b67', 'biology_text_1_466750d473', 'biology_text_265_9122733c39', 'biology_text_470_b7687fb2f3', 'biology_exercises_128_945cb5bd8e', 'biology_summary_477_f0a2ae054c']","['biology_exercises_478_efc2067cef', 'biology_text_471_4d137f0533', 'biology_summary_477_daf4f32b87', 'biology_figure_471_762d0e1632', 'biology_text_471_484d709b67']",,biology,12,13,Biodiversity and Conservation,What is the significance of the slope of regression in a species – area relationship?,definition,basic,['Biodiversity and Conservation'],biology_exercises_477_0acf1e7206,"['biology_exercises_477_0acf1e7206', 'biology_exercises_478_efc2067cef', 'biology_exercises_479_a53ac17af5']","BIODIVERSITY AND CONSERVATION

combined diversity at all the levels of biological organisation.
The most important of them are-

(i) **Genetic diversity**: A single species might show high diversity at the genetic level over its distributional range. The genetic variation shown by the medicinal plan",ncert_exercise,False,True,False,True,1.0
q_0506,"['maths_text_670_c2d9957349', 'maths_text_668_c2c664fbff', 'maths_text_668_29f9581f61', 'maths_text_671_e2891737de', 'maths_text_668_cd6239b75d', 'maths_exercises_677_61149670da', 'maths_text_670_eb9021b9b8', 'maths_text_670_17b197e4a1', 'maths_summary_679_4f10ba8b77', 'maths_summary_678_0797416afe']","['maths_text_670_c2d9957349', 'maths_text_668_c2c664fbff', 'maths_text_668_29f9581f61', 'maths_text_671_e2891737de', 'maths_text_668_cd6239b75d']",,maths,12,12,Linear Programming,What is optimisation problems? Explain in the context of Linear Programming.,definition,basic,"['optimisation problems', 'Linear Programming']",maths_text_668_29f9581f61,['maths_text_668_29f9581f61'],"Such type of problems which seek to maximise (or, minimise) profit (or, cost) form a general class of problems called **optimisation problems**. Thus, an optimisation problem may involve finding maximum profit, minimum cost, or minimum use of resources etc.",generated_from_key_terms,True,True,True,True,0.3333333333333333
q_0208,"['maths_exercises_269_44f246c090', 'maths_exercises_269_b1428612f5', 'maths_exercises_269_869a00cd81', 'maths_text_260_f8020e1d46', 'maths_text_260_9203c3452c', 'maths_text_262_341697e5c9', 'maths_text_261_3a4d23c44d', 'maths_text_261_fe361a963a', 'maths_text_259_4a6eabe4bc', 'maths_text_266_503c0f3a3d']","['maths_exercises_269_44f246c090', 'maths_exercises_269_b1428612f5', 'maths_exercises_269_869a00cd81', 'maths_text_260_f8020e1d46', 'maths_text_260_9203c3452c']",,maths,11,13,Statistics,"36, 72, 46, 42, 60, 45, 53, 46, 51, 49
Find the mean deviation about the mean for the data in Exercises 5 and 6.",conceptual,intermediate,['Statistics'],maths_exercises_269_b1428612f5,"['maths_exercises_269_b1428612f5', 'maths_exercises_269_869a00cd81', 'maths_exercises_269_44f246c090']","d or how much they are

Consider now the runs scored by two batsmen in their last ten matches as follows:",ncert_exercise,True,True,True,True,1.0
q_0185,"['maths_exercises_137_3816ccd654', 'maths_text_138_629aa78474', 'maths_text_136_309df5c159', 'maths_text_136_420846897b', 'maths_exercises_146_91bb79fd71', 'maths_text_568_0c188e4fbd', 'maths_exercises_138_359e56c166', 'maths_figure_142_7f0f713ab8', 'maths_summary_148_2608cfb878', 'maths_text_138_abff2aa1e5']","['maths_exercises_137_3816ccd654', 'maths_text_138_629aa78474', 'maths_text_136_309df5c159', 'maths_text_136_420846897b', 'maths_exercises_146_91bb79fd71']",,maths,11,8,Sequences and Series,$a_n = \frac{n}{n+1}$,conceptual,intermediate,['Sequences and Series'],maths_exercises_137_e47e628173,"['maths_exercises_137_e47e628173', 'maths_exercises_137_3816ccd654', 'maths_exercises_137_de35d9008b']","## 8.2 Sequences
Let us consider the following examples:

Assume that there is a generation gap of 30 years, we are asked to find the number of ancestors, i.e., parents, grandparents, great grandparents, etc. that a person might have over 300 years.",ncert_exercise,False,True,False,True,1.0
q_0163,"['maths_exercises_38_c56f85aed0', 'maths_text_36_52b59a4171', 'maths_exercises_38_61f3c04a93', 'maths_text_25_b3a7aee982', 'maths_text_36_24bfaeb508', 'maths_exercises_342_22f48919da', 'maths_exercises_342_d1cd6fd911', 'chemistry_text_354_c118a1d039', 'maths_exercises_27_6a407fbe7f', 'maths_exercises_338_d73d016780']","['maths_exercises_38_c56f85aed0', 'maths_text_36_52b59a4171', 'maths_exercises_38_61f3c04a93', 'maths_text_25_b3a7aee982', 'maths_text_36_24bfaeb508']",,maths,11,2,Relations and Functions,"If G = {7, 8} and H = {5, 4, 2}, find G × H and H × G.",conceptual,intermediate,['Relations and Functions'],maths_exercises_26_43274a6101,"['maths_exercises_26_43274a6101', 'maths_exercises_27_6a407fbe7f', 'maths_exercises_27_868a63cc12']","where b, c and s represent a particular bag, coat and shirt, respectively.
How many pairs of coloured objects can be made from these two sets?
Proceeding in a very orderly manner, we can see that there will be 6
distinct pairs as given below:",ncert_exercise,False,False,False,True,0.1111111111111111
q_0231,"['maths_exercises_428_1088e75a78', 'maths_exercises_430_a09547beeb', 'maths_text_418_de81cea54a', 'maths_text_434_f7b1a3d372', 'maths_text_427_35c243566c', 'maths_exercises_453_da8bbd767e', 'chemistry_text_156_21c9216cd3', 'maths_text_426_105361ba25', 'maths_exercises_430_a2635da836', 'maths_text_427_61804a42cc']","['maths_exercises_428_1088e75a78', 'maths_exercises_430_a09547beeb', 'maths_text_418_de81cea54a', 'maths_text_434_f7b1a3d372', 'maths_text_427_35c243566c']",,maths,12,5,Continuity and Differentiability,"Examine the following functions for continuity.
   (a) f(x) = x - 5
   (b) f(x) = 1/(x - 5), x ≠ 5
   (c) f(x) = (x² - 25)/(x + 5), x ≠ -5
   (d) f(x) = |x - 5|",conceptual,intermediate,['Continuity and Differentiability'],maths_exercises_428_1088e75a78,"['maths_exercises_428_1088e75a78', 'maths_exercises_428_e66d255642', 'maths_exercises_428_fa32f078b1']","5.2 Continuity

Sir Isaac Newton
(1642-1727)

We start the section with two informal examples to get a feel of continuity. Consider the function",ncert_exercise,True,True,True,True,1.0
q_0509,"['maths_text_692_f0566daaea', 'maths_text_682_e1530dab3f', 'maths_text_692_fb6bd2fffc', 'maths_text_683_518cbba10a', 'maths_text_686_456c1cc7ca', 'maths_text_685_0c8246849f', 'maths_text_703_c1adfba5e8', 'maths_text_689_0ac68a8144', 'maths_exercises_707_12588371bf', 'maths_text_684_9dfdd0b4a3']","['maths_text_692_f0566daaea', 'maths_text_682_e1530dab3f', 'maths_text_692_fb6bd2fffc', 'maths_text_683_518cbba10a', 'maths_text_686_456c1cc7ca']",,maths,12,13,Probability,What is Definition 1? Explain in the context of Probability.,definition,basic,"['Definition 1', 'Probability']",maths_text_682_e1530dab3f,['maths_text_682_e1530dab3f'],"Note that (1) is valid only when P(F) ≠ 0 i.e., F ≠ ∅ (Why?)

Thus, we can define the conditional probability as follows :
**Definition 1** If E and F are two events associated with the same sample space of a random experiment, the conditional probability of the event E given that F has occurred, i.",generated_from_key_terms,True,True,True,True,0.5
q_0054,"['physics_exercises_476_ba92467977', 'physics_text_456_dd9bcfdd48', 'physics_text_461_7e5910ec3b', 'physics_text_456_ea3a36a6ed', 'physics_points_to_ponder_474_d0f916cc75', 'physics_table_474_a89b260dce', 'physics_figure_455_b23d9282df', 'physics_text_456_c49fef415f', 'physics_text_455_f0677750fc', 'physics_text_459_5068775246']","['physics_exercises_476_ba92467977', 'physics_text_456_dd9bcfdd48', 'physics_text_461_7e5910ec3b', 'physics_text_456_ea3a36a6ed', 'physics_points_to_ponder_474_d0f916cc75']",,physics,12,7,Alternating Current,"(a) The peak voltage of an ac supply is 300 V. What is the rms voltage?
(b) The rms value of current in an ac circuit is 10 A. What is the
peak current?",numerical,basic,['Alternating Current'],physics_exercises_476_ba92467977,"['physics_exercises_476_ba92467977', 'physics_exercises_476_315f7b89d6']","## 7.2 AC VOLTAGE APPLIED TO A RESISTOR

Figure 7.1 shows a resistor connected to a source ε of ac voltage. The symbol for an ac source in a circuit diagram is ~. We consider a source which produces sinusoidally varying potential difference across its terminals. Let this potential difference, also c",ncert_exercise,True,True,True,True,1.0
q_0155,"['chemistry_text_576_84c16403e6', 'chemistry_text_570_4fea8d7274', 'chemistry_text_577_eb8e23ff9e', 'chemistry_text_576_cd60920eeb', 'chemistry_text_578_09b2c5e175', 'chemistry_text_570_f523f1bd37', 'chemistry_marginalia_574_d3aa672782', 'chemistry_figure_574_6a85640a5b', 'chemistry_marginalia_571_e8ea0380e5', 'chemistry_figure_575_36f72ab304']","['chemistry_text_576_84c16403e6', 'chemistry_text_570_4fea8d7274', 'chemistry_text_577_eb8e23ff9e', 'chemistry_text_576_cd60920eeb', 'chemistry_text_578_09b2c5e175']",,chemistry,12,10,Biomolecules,Write two main functions of carbohydrates in plants.,factual,intermediate,['Biomolecules'],chemistry_exercises_590_790a98c9ef,"['chemistry_exercises_590_790a98c9ef', 'chemistry_exercises_590_ebe542fda7']","A living system grows, sustains and reproduces itself.
The most amazing thing about a living system is that it
is composed of non-living atoms and molecules. The
pursuit of knowledge of what goes on chemically within
a living system falls in the domain of *biochemistry*. Living
systems are made up o",ncert_exercise,False,False,False,False,0.0
